"","t_1","t_2","t_3","t_4","t_5","t_6","t_7","t_8","t_9","t_10","t_11","t_12","t_13","t_14","t_15","t_16","t_17","t_18","t_19","t_20","t_21","t_22","t_23","t_24","t_25","t_26","t_27","t_28","t_29","t_30","t_31","t_32","t_33","t_34","t_35","t_36","t_37","t_38"
"299",0.0103418855784349,0.0103418855784349,0.120707039763794,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.341437348134511,0.175889616856473,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349
"336",0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842
"273",0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.084084449036016,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.296524035813623,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.154897644628552,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803
"329",0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0979578684299288,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.34544868664241,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684
"323",0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.376509574167601,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648
"308",0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.130174980984602,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.130174980984602,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443
"56",0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.50896362259123,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803
"55",0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.419784728362377,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.186162545897216,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447
"77",0.150907261999136,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.198252021558807,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.29294154067815,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.0562177428797925,0.00887298332012101,0.00887298332012101
"172",0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.0590116345277312,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.605686163831397,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978
"203",0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.146203102321645,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447
"57",0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.34544868664241,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0979578684299288,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684
"248",0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.117313952489508,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.216111958049545,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708
"214",0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.375878008069455,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.114394458726162,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.166691168594821,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464
"306",0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0979578684299288,0.0154609290257684,0.180454807834089,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0979578684299288,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0979578684299288,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684
"258",0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0979578684299288,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.26295174723825,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0979578684299288,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684
"225",0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.569879970189681,0.0116248656705492
"97",0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.084084449036016,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.225710840221087,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.225710840221087,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803
"395",0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.475305706621961,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0785239193746466,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942
"298",0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0979578684299288,0.34544868664241,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684
"365",0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0736532106171194,0.0116248656705492,0.0116248656705492,0.3217665904034,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.19770990051026,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492
"277",0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.367337231406159,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.154897644628552,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803
"92",0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.50896362259123,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803
"50",0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.35719774142064,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.257802372456337,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.0590116345277312,0.00931395004557978,0.00931395004557978,0.00931395004557978
"49",0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.146203102321645,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447
"209",0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.271284588332138,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.375878008069455,0.00980103898884464,0.00980103898884464
"112",0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.130174980984602,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.130174980984602,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443
"234",0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.286594953773217,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.106765712984449,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648
"269",0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.106765712984449,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.286594953773217,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648
"67",0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.0536764445199762,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.641335731166422,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116
"39",0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.196680333378833,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.196680333378833,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648
"363",0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.117313952489508,0.0185159469294708,0.216111958049545,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708
"66",0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.541436004496513,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942
"334",0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.090492513063222,0.0142826538006459,0.090492513063222,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.31912209085095,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459
"321",0.0154609290257684,0.0154609290257684,0.0979578684299288,0.0979578684299288,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.180454807834089,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0979578684299288,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684
"311",0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.130174980984602,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.130174980984602,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443
"152",0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.505247617176259,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.215052022258526,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488
"367",0.0142826538006459,0.0142826538006459,0.0142826538006459,0.31912209085095,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.090492513063222,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.090492513063222,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459
"211",0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.0230755918291447,0.146203102321645,0.0230755918291447,0.0230755918291447
"228",0.0123936215000942,0.0785239193746466,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0785239193746466,0.0123936215000942,0.0123936215000942,0.0785239193746466,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.343045110872856,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942
